0,0.2191077172756195
1,0.7804349660873413
2,0.7939853668212891
3,0.36981841921806335
4,0.9853051900863647
5,0.3342816233634949
6,0.9600664377212524
7,0.8707073330879211
8,0.9142250418663025
9,0.36550989747047424
10,0.25516384840011597
11,0.9186990261077881
12,0.9555481672286987
13,0.9821022152900696
14,1.0140070915222168
15,0.1589542031288147
16,0.2657829225063324
17,0.3507094085216522
18,0.5026365518569946
19,0.1947573572397232
20,0.4253469705581665
21,0.321740984916687
22,0.3531418740749359
23,0.9181712865829468
24,0.4202044904232025
25,0.5242462158203125
26,0.9836578965187073
27,0.711759626865387
28,0.9674306511878967
29,0.2547001540660858
30,0.34689104557037354
31,0.20775437355041504
32,0.37125012278556824
33,0.6239652633666992
34,0.4869239926338196
35,0.36984941363334656
36,1.0677497386932373
37,0.9490076303482056
38,0.45258376002311707
39,0.9240079522132874
40,0.9955952167510986
41,0.33486923575401306
42,0.9403378963470459
43,0.9260861277580261
44,0.9286845326423645
45,0.6163105964660645
46,0.4201538860797882
47,1.0058293342590332
48,0.9392486810684204
49,0.5843818187713623
50,0.9581442475318909
51,0.2744865417480469
52,0.47461357712745667
53,0.5862147808074951
54,0.8853883147239685
55,0.4228407144546509
56,0.6058225631713867
57,0.8973163366317749
58,0.9394608736038208
59,0.41749417781829834
60,0.9652612209320068
61,1.019050121307373
62,0.48860183358192444
63,0.181086927652359
64,0.3242945373058319
65,0.35681745409965515
66,0.5661141872406006
67,1.046849250793457
68,0.10020267963409424
69,0.5174911022186279
70,0.28510376811027527
71,0.9862252473831177
72,0.3252143859863281
73,0.20448870956897736
74,0.38495469093322754
75,0.6236245632171631
76,0.9772264957427979
77,0.776940107345581
78,1.023177981376648
79,1.0149977207183838
80,0.26592743396759033
81,0.9324778914451599
82,0.6517467498779297
83,0.16219140589237213
84,0.12746083736419678
85,0.35939937829971313
86,0.9350147247314453
87,0.4001437723636627
88,0.244857519865036
89,0.5384483337402344
90,0.9876598119735718
91,0.9105812907218933
92,0.5090338587760925
93,0.6010099649429321
94,0.8840970396995544
95,0.9693165421485901
96,0.7355716228485107
97,0.5684327483177185
98,1.0202010869979858
99,1.0166923999786377
100,0.9369776844978333
101,0.763513445854187
102,0.4934177100658417
103,0.727932870388031
104,0.24825961887836456
105,0.5374419689178467
106,1.0123023986816406
107,0.549247145652771
108,0.2631654143333435
109,0.5097373723983765
110,0.3354570269584656
111,0.8185503482818604
112,1.0685226917266846
113,0.9752340316772461
114,0.39805564284324646
115,0.3317115008831024
116,0.40541312098503113
117,0.6106240749359131
118,0.42098429799079895
119,0.5055477023124695
120,0.5441286563873291
121,0.5239688158035278
122,0.9205873012542725
123,1.014620065689087
124,0.9882561564445496
125,0.40392565727233887
126,1.03143310546875
127,0.34131431579589844
128,0.39783328771591187
129,0.4011324644088745
130,0.9599897861480713
131,0.22958704829216003
132,0.4733632802963257
133,0.35666170716285706
134,0.40960755944252014
135,0.5167015194892883
136,1.0306886434555054
137,0.5125507712364197
138,0.4436979591846466
139,0.2364065945148468
140,0.5601293444633484
141,0.3987659811973572
142,0.6021604537963867
143,0.5323665142059326
